Date,Time,Temp ,Spec. Cond (ms/cm),ph,DO ,DO (% Saturation),turbidity ,chlorophyll ,phycocyanin,Battery (V)
12/11/2016,13:15:00,1.79,0.23,6.73,13.24,95.21,1.82,0.66,0.33,12.24
12/11/2016,13:30:00,1.8,0.23,6.73,13.21,95.03,1.79,0.61,0.33,12.23
12/11/2016,13:45:00,1.8,0.23,6.72,13.23,95.18,1.79,0.68,0.32,12.27
12/11/2016,14:00:00,1.8,0.23,6.72,13.21,95.09,1.8,0.67,0.33,12.23
12/11/2016,14:15:00,1.8,0.23,6.72,13.21,95.05,1.81,0.57,0.32,12.28
12/11/2016,14:30:00,1.8,0.23,6.72,13.23,95.19,1.83,0.52,0.31,12.19
12/11/2016,14:45:00,1.83,0.23,6.73,13.22,95.19,1.82,0.58,0.32,12.22
12/11/2016,15:00:00,1.79,0.22,6.72,13.21,95.04,1.85,0.52,0.31,12.24
12/11/2016,15:15:00,1.79,0.22,6.72,13.19,94.91,1.81,0.53,0.33,12.24
12/11/2016,15:30:00,1.83,0.22,6.72,13.21,95.12,1.82,0.54,0.33,12.21
12/11/2016,15:45:00,1.87,0.22,6.72,13.2,95.15,1.79,0.56,0.33,12.23
12/11/2016,16:00:00,1.88,0.22,6.72,13.21,95.26,1.79,0.62,0.33,12.23
12/11/2016,16:15:00,1.85,0.22,6.71,13.19,95.05,1.82,0.54,0.33,12.28
12/11/2016,16:30:00,1.79,0.22,6.71,13.21,95.02,1.83,0.6,0.33,12.25
12/11/2016,16:45:00,1.79,0.23,6.72,13.22,95.11,1.83,0.66,0.33,12.28
12/11/2016,17:00:00,1.78,0.23,6.74,13.24,95.2,1.79,0.61,0.33,12.23
12/11/2016,17:15:00,1.77,0.23,6.73,13.22,95.04,1.82,0.65,0.34,12.21
12/11/2016,17:30:00,1.76,0.23,6.73,13.22,95.05,1.86,0.71,0.34,12.3
12/11/2016,17:45:00,1.75,0.23,6.73,13.22,95.03,1.83,0.6,0.33,12.22
12/11/2016,18:00:00,1.75,0.23,6.73,13.23,95.09,1.84,0.63,0.36,12.22
12/11/2016,18:15:00,1.75,0.24,6.73,13.24,95.11,1.8,0.67,0.33,12.24
12/11/2016,18:30:00,1.73,0.24,6.73,13.22,94.99,1.84,0.69,0.35,12.27
12/11/2016,18:45:00,1.73,0.23,6.74,13.25,95.13,1.85,0.7,0.35,12.26
12/11/2016,19:00:00,1.73,0.23,6.73,13.22,94.96,1.85,0.65,0.34,12.23
12/11/2016,19:15:00,1.72,0.23,6.73,13.22,94.9,1.87,0.69,0.35,12.32
12/11/2016,19:30:00,1.71,0.23,6.73,13.21,94.85,1.82,0.65,0.33,12.21
12/11/2016,19:45:00,1.7,0.23,6.73,13.22,94.9,1.81,0.68,0.34,12.23
12/11/2016,20:00:00,1.7,0.23,6.73,13.22,94.84,1.82,0.62,0.34,12.26
12/11/2016,20:15:00,1.69,0.24,6.74,13.23,94.89,1.81,0.65,0.34,12.19
12/11/2016,20:30:00,1.69,0.23,6.74,13.23,94.91,1.81,0.64,0.34,12.24
12/11/2016,20:45:00,1.67,0.24,6.73,13.21,94.74,1.84,0.68,0.34,12.23
12/11/2016,21:00:00,1.61,0.22,6.73,13.2,94.52,1.82,0.64,0.35,12.22
12/11/2016,21:15:00,1.63,0.23,6.74,13.22,94.71,1.85,0.71,0.35,12.26
12/11/2016,21:30:00,1.63,0.23,6.74,13.22,94.67,1.82,0.61,0.35,12.19
12/11/2016,21:45:00,1.64,0.24,6.74,13.24,94.85,1.85,0.68,0.34,12.23
12/11/2016,22:00:00,1.63,0.23,6.73,13.25,94.88,1.83,0.65,0.35,12.22
12/11/2016,22:15:00,1.63,0.23,6.72,13.2,94.57,1.81,0.6,0.34,12.19
12/11/2016,22:30:00,1.62,0.23,6.72,13.22,94.65,1.82,0.69,0.34,12.27
12/11/2016,22:45:00,1.61,0.23,6.73,13.23,94.73,1.77,0.65,0.34,12.24
12/11/2016,23:00:00,1.61,0.23,6.73,13.22,94.62,1.82,0.65,0.35,12.22
12/11/2016,23:15:00,1.61,0.24,6.73,13.19,94.43,1.86,0.66,0.34,12.24
12/11/2016,23:30:00,1.61,0.23,6.72,13.2,94.47,1.8,0.61,0.35,12.22
12/11/2016,23:45:00,1.6,0.23,6.73,13.2,94.49,1.83,0.66,0.34,12.21
12/12/2016,0:00:00,1.6,0.24,6.73,13.21,94.52,1.82,0.69,0.36,12.22
12/12/2016,0:15:00,1.59,0.23,6.72,13.19,94.4,1.79,0.7,0.34,12.22
12/12/2016,0:30:00,1.56,0.23,6.72,13.18,94.2,1.8,0.64,0.34,12.21
12/12/2016,0:45:00,1.55,0.23,6.71,13.18,94.22,1.81,0.61,0.33,12.24
12/12/2016,1:00:00,1.55,0.23,6.72,13.2,94.32,1.81,0.73,0.35,12.22
12/12/2016,1:15:00,1.55,0.24,6.73,13.2,94.31,1.8,0.66,0.35,12.3
12/12/2016,1:30:00,1.55,0.23,6.72,13.17,94.1,1.84,0.69,0.35,12.2
12/12/2016,1:45:00,1.56,0.24,6.73,13.18,94.25,1.78,0.65,0.34,12.24
12/12/2016,2:00:00,1.53,0.23,6.71,13.19,94.23,1.81,0.75,0.36,12.27
12/12/2016,2:15:00,1.54,0.23,6.72,13.2,94.33,1.85,0.65,0.35,12.23
12/12/2016,2:30:00,1.54,0.24,6.72,13.21,94.38,1.82,0.65,0.34,12.21
12/12/2016,2:45:00,1.56,0.23,6.72,13.19,94.32,1.8,0.65,0.33,12.32
12/12/2016,3:00:00,1.57,0.24,6.72,13.2,94.38,1.81,0.72,0.36,12.25
12/12/2016,3:15:00,1.58,0.24,6.72,13.2,94.42,1.97,0.68,0.33,12.22
12/12/2016,3:30:00,1.59,0.24,6.72,13.19,94.39,1.93,0.68,0.36,12.26
12/12/2016,3:45:00,1.61,0.23,6.72,13.22,94.61,1.82,0.68,0.35,12.23
12/12/2016,4:00:00,1.61,0.24,6.72,13.22,94.6,1.81,0.64,0.34,12.24
12/12/2016,4:15:00,1.63,0.24,6.73,13.21,94.64,1.8,0.65,0.35,12.22
12/12/2016,4:30:00,1.68,0.24,6.74,13.25,95.05,1.82,0.64,0.34,12.22
12/12/2016,4:45:00,1.73,0.24,6.74,13.28,95.39,1.78,0.69,0.35,12.23
12/12/2016,5:00:00,1.76,0.24,6.75,13.26,95.33,1.83,0.63,0.34,12.26
12/12/2016,5:15:00,1.79,0.24,6.75,13.29,95.63,1.83,0.65,0.34,12.27
12/12/2016,5:30:00,1.8,0.24,6.75,13.29,95.66,1.81,0.61,0.32,12.22
12/12/2016,5:45:00,1.83,0.24,6.75,13.32,95.9,1.78,0.6,0.34,12.3
12/12/2016,6:00:00,1.84,0.24,6.76,13.32,95.97,1.81,0.65,0.34,12.25
12/12/2016,6:15:00,1.88,0.24,6.77,13.33,96.15,1.82,0.58,0.33,12.23
12/12/2016,6:30:00,1.89,0.24,6.77,13.35,96.3,1.78,0.67,0.35,12.19
12/12/2016,6:45:00,1.87,0.24,6.76,13.32,96,1.8,0.66,0.34,12.23
12/12/2016,7:00:00,1.85,0.24,6.76,13.33,96.07,1.8,0.67,0.34,12.23
12/12/2016,7:15:00,1.86,0.24,6.76,13.35,96.24,2.14,0.74,0.36,12.23
12/12/2016,7:30:00,1.88,0.24,6.77,13.33,96.16,2.11,0.66,0.36,12.21
12/12/2016,7:45:00,1.89,0.24,6.77,13.35,96.3,1.94,0.7,0.36,12.19
12/12/2016,8:00:00,1.9,0.25,6.76,13.33,96.23,1.85,0.71,0.36,12.22
12/12/2016,8:15:00,1.91,0.25,6.77,13.34,96.26,1.94,0.68,0.35,12.24
12/12/2016,8:30:00,1.91,0.25,6.77,13.35,96.34,1.86,0.8,0.35,12.24
12/12/2016,8:45:00,1.93,0.25,6.78,13.33,96.28,1.82,0.69,0.37,12.24
12/12/2016,9:00:00,1.94,0.25,6.77,13.33,96.3,1.84,0.7,0.34,12.22
12/12/2016,9:15:00,1.96,0.25,6.77,13.33,96.36,1.81,0.76,0.33,12.22
12/12/2016,9:30:00,1.96,0.25,6.78,13.33,96.33,1.79,0.7,0.37,12.28
12/12/2016,9:45:00,1.96,0.25,6.78,13.31,96.23,1.79,0.67,0.33,12.27
12/12/2016,10:00:00,1.96,0.25,6.77,13.32,96.26,1.79,0.7,0.34,12.19
12/12/2016,10:15:00,1.97,0.25,6.77,13.31,96.26,1.81,0.81,0.36,12.22
12/12/2016,10:30:00,1.96,0.25,6.77,13.32,96.25,1.77,0.72,0.36,12.24
12/12/2016,10:45:00,1.97,0.25,6.77,13.31,96.24,1.81,0.7,0.33,12.27
12/12/2016,11:00:00,1.98,0.25,6.77,13.32,96.31,1.8,1,0.36,12.29
12/12/2016,11:15:00,1.97,0.25,6.77,13.33,96.35,1.79,0.72,0.35,12.24
12/12/2016,11:30:00,1.96,0.25,6.76,13.32,96.28,1.76,0.61,0.34,12.24
12/12/2016,11:45:00,1.98,0.25,6.77,13.32,96.3,1.83,1.14,0.37,12.19
12/12/2016,12:00:00,1.96,0.25,6.76,13.33,96.34,1.77,0.62,0.32,12.23
12/12/2016,12:15:00,1.98,0.25,6.77,13.33,96.43,1.75,0.58,0.33,12.19
12/12/2016,12:30:00,1.95,0.25,6.76,13.34,96.36,1.77,0.58,0.32,12.24
12/12/2016,12:45:00,1.94,0.24,6.77,13.36,96.55,1.74,0.6,0.34,12.28
12/12/2016,13:00:00,1.97,0.24,6.77,13.32,96.33,1.82,0.57,0.34,12.25
12/12/2016,13:15:00,1.96,0.24,6.76,13.33,96.36,1.74,0.55,0.32,12.22
12/12/2016,13:30:00,1.96,0.24,6.76,13.37,96.6,1.77,0.52,0.33,12.27
12/12/2016,13:45:00,1.98,0.24,6.77,13.35,96.54,1.76,0.55,0.34,12.19
12/12/2016,14:00:00,2,0.24,6.77,13.36,96.68,1.8,0.61,0.35,12.27
12/12/2016,14:15:00,2,0.24,6.77,13.37,96.74,1.79,0.55,0.33,12.21
12/12/2016,14:30:00,2.03,0.24,6.77,13.37,96.83,1.77,0.6,0.33,12.22
12/12/2016,14:45:00,2.05,0.24,6.78,13.37,96.88,1.77,0.58,0.33,12.24
12/12/2016,15:00:00,2.05,0.24,6.77,13.37,96.88,1.75,0.55,0.34,12.24
12/12/2016,15:15:00,2.06,0.24,6.77,13.36,96.83,1.73,0.67,0.33,12.24
12/12/2016,15:30:00,2.04,0.23,6.76,13.36,96.78,1.77,0.61,0.32,12.25
12/12/2016,15:45:00,2.03,0.24,6.77,13.34,96.62,1.74,0.64,0.32,12.19
12/12/2016,16:00:00,2.02,0.23,6.76,13.35,96.67,1.74,0.63,0.33,12.21
12/12/2016,16:15:00,2.04,0.24,6.77,13.35,96.69,1.75,0.68,0.34,12.24
12/12/2016,16:30:00,2.03,0.24,6.77,13.35,96.66,1.77,0.64,0.32,12.27
12/12/2016,16:45:00,2.08,0.24,6.78,13.35,96.8,1.77,0.68,0.31,12.22
12/12/2016,17:00:00,2.09,0.24,6.77,13.34,96.77,1.72,0.58,0.33,12.19
12/12/2016,17:15:00,2.08,0.24,6.78,13.33,96.69,1.73,0.62,0.32,12.22
12/12/2016,17:30:00,2.04,0.24,6.76,13.33,96.59,1.72,0.7,0.33,12.21
12/12/2016,17:45:00,2.01,0.24,6.76,13.33,96.44,1.8,0.66,0.35,12.19
12/12/2016,18:00:00,1.98,0.24,6.76,13.33,96.37,1.76,0.63,0.34,12.27
12/12/2016,18:15:00,1.95,0.24,6.76,13.3,96.08,1.74,0.64,0.33,12.25
12/12/2016,18:30:00,1.9,0.24,6.76,13.33,96.21,1.74,0.77,0.35,12.19
12/12/2016,18:45:00,1.88,0.23,6.76,13.32,96.06,1.74,0.65,0.33,12.22
12/12/2016,19:00:00,1.85,0.23,6.75,13.31,95.91,1.73,0.59,0.36,12.19
12/12/2016,19:15:00,1.84,0.23,6.76,13.33,95.99,1.78,0.66,0.33,12.23
12/12/2016,19:30:00,1.82,0.23,6.76,13.32,95.88,1.7,0.68,0.34,12.19
12/12/2016,19:45:00,1.8,0.23,6.76,13.31,95.81,1.76,0.62,0.35,12.19
12/12/2016,20:00:00,1.78,0.23,6.76,13.35,95.99,1.7,0.63,0.33,12.21
12/12/2016,20:15:00,1.76,0.23,6.75,13.34,95.92,1.72,0.69,0.34,12.26
12/12/2016,20:30:00,1.75,0.23,6.76,13.33,95.77,1.76,0.66,0.34,12.19
12/12/2016,20:45:00,1.75,0.24,6.76,13.33,95.8,1.75,0.6,0.33,12.24
12/12/2016,21:00:00,1.73,0.23,6.76,13.33,95.77,1.8,0.65,0.34,12.22
12/12/2016,21:15:00,1.71,0.23,6.75,13.35,95.82,1.74,0.61,0.32,12.22
12/12/2016,21:30:00,1.7,0.23,6.75,13.31,95.52,1.72,0.65,0.35,12.23
12/12/2016,21:45:00,1.7,0.23,6.75,13.33,95.66,1.74,0.61,0.34,12.32
12/12/2016,22:00:00,1.68,0.23,6.75,13.31,95.45,1.74,0.61,0.33,12.23
12/12/2016,22:15:00,1.68,0.23,6.75,13.32,95.55,1.73,0.6,0.35,12.21
12/12/2016,22:30:00,1.66,0.23,6.75,13.34,95.61,1.76,0.67,0.35,12.23
12/12/2016,22:45:00,1.65,0.23,6.75,13.32,95.45,1.74,0.62,0.35,12.22
12/12/2016,23:00:00,1.65,0.23,6.75,13.29,95.22,1.73,0.71,0.34,12.3
12/12/2016,23:15:00,1.64,0.23,6.74,13.32,95.46,1.71,0.57,0.32,12.27
12/12/2016,23:30:00,1.63,0.22,6.73,13.31,95.3,1.75,0.62,0.34,12.22
12/12/2016,23:45:00,1.64,0.22,6.73,13.29,95.25,1.77,0.61,0.35,12.19
12/13/2016,0:00:00,1.64,0.23,6.74,13.3,95.27,1.7,0.58,0.34,12.21
12/13/2016,0:15:00,1.64,0.23,6.74,13.3,95.31,1.71,0.62,0.34,12.21
12/13/2016,0:30:00,1.64,0.23,6.73,13.32,95.45,1.71,0.59,0.33,12.22
12/13/2016,0:45:00,1.68,0.23,6.73,13.28,95.26,1.77,0.65,0.35,12.22
12/13/2016,1:00:00,1.69,0.23,6.73,13.33,95.62,1.78,0.72,0.36,12.27
12/13/2016,1:15:00,1.71,0.23,6.74,13.32,95.63,1.72,0.57,0.33,12.22
12/13/2016,1:30:00,1.72,0.23,6.73,13.3,95.48,1.72,0.65,0.32,12.21
12/13/2016,1:45:00,1.72,0.23,6.73,13.32,95.67,1.88,0.61,0.34,12.21
12/13/2016,2:00:00,1.73,0.23,6.74,13.32,95.66,1.7,0.65,0.34,12.23
12/13/2016,2:15:00,1.75,0.24,6.75,13.28,95.45,1.73,0.65,0.33,12.21
12/13/2016,2:30:00,1.72,0.24,6.74,13.32,95.6,1.9,0.6,0.35,12.22
12/13/2016,2:45:00,1.75,0.24,6.74,13.31,95.65,1.89,0.64,0.35,12.22
12/13/2016,3:00:00,1.76,0.24,6.74,13.31,95.67,1.73,0.68,0.35,12.22
12/13/2016,3:15:00,1.74,0.24,6.74,13.32,95.7,1.95,0.63,0.35,12.24
12/13/2016,3:30:00,1.74,0.24,6.74,13.29,95.51,1.89,0.65,0.34,12.23
12/13/2016,3:45:00,1.73,0.24,6.74,13.27,95.34,1.81,0.64,0.34,12.24
12/13/2016,4:00:00,1.73,0.24,6.74,13.28,95.39,1.85,0.65,0.33,12.21
12/13/2016,4:15:00,1.71,0.24,6.75,13.32,95.65,1.8,0.62,0.36,12.24
12/13/2016,4:30:00,1.7,0.24,6.74,13.29,95.37,1.8,0.61,0.34,12.21
12/13/2016,4:45:00,1.7,0.25,6.75,13.3,95.46,1.8,0.55,0.32,12.24
12/13/2016,5:00:00,1.69,0.25,6.75,13.29,95.38,1.79,0.65,0.36,12.21
12/13/2016,5:15:00,1.69,0.25,6.75,13.32,95.59,1.81,0.63,0.35,12.26
12/13/2016,5:30:00,1.7,0.25,6.74,13.3,95.46,1.77,0.6,0.34,12.21
12/13/2016,5:45:00,1.73,0.25,6.74,13.26,95.26,1.77,0.63,0.33,12.22
12/13/2016,6:00:00,1.7,0.25,6.77,13.28,95.31,1.78,0.67,0.34,12.28
12/13/2016,6:15:00,1.7,0.25,6.75,13.29,95.39,1.8,0.58,0.32,12.28
12/13/2016,6:30:00,1.68,0.25,6.75,13.3,95.4,1.75,0.7,0.35,12.28
12/13/2016,6:45:00,1.69,0.26,6.75,13.29,95.34,1.75,0.68,0.35,12.19
12/13/2016,7:00:00,1.69,0.26,6.75,13.34,95.72,1.77,0.63,0.34,12.24
12/13/2016,7:15:00,1.69,0.26,6.76,13.32,95.55,1.74,0.63,0.33,12.25
12/13/2016,7:30:00,1.69,0.26,6.78,13.3,95.43,1.77,0.61,0.36,12.22
12/13/2016,7:45:00,1.7,0.26,6.76,13.32,95.59,1.8,0.61,0.35,12.22
12/13/2016,8:00:00,1.69,0.26,6.75,13.32,95.57,1.83,0.59,0.35,12.22
12/13/2016,8:15:00,1.7,0.26,6.75,13.31,95.53,1.87,0.75,0.34,12.22
12/13/2016,8:30:00,1.69,0.26,6.75,13.31,95.48,2.05,0.66,0.35,12.28
12/13/2016,8:45:00,1.7,0.27,6.75,13.31,95.55,2.17,0.66,0.35,12.24
12/13/2016,9:00:00,1.77,0.27,6.76,13.33,95.83,1.91,0.68,0.33,12.21
12/13/2016,9:15:00,1.98,0.27,6.81,13.29,96.1,1.87,0.58,0.35,12.21
12/13/2016,9:30:00,2.09,0.27,6.82,13.27,96.23,1.81,0.72,0.34,12.28
12/13/2016,9:45:00,2.17,0.27,6.82,13.28,96.56,1.82,0.64,0.34,12.19
12/13/2016,10:00:00,2.26,0.28,6.82,13.3,96.95,1.84,0.66,0.34,12.23
12/13/2016,10:15:00,2.12,0.28,6.8,13.27,96.34,1.82,0.62,0.34,12.19
12/13/2016,10:30:00,1.98,0.28,6.8,13.26,95.89,1.89,0.64,0.35,12.19
12/13/2016,10:45:00,1.97,0.28,6.8,13.26,95.87,1.83,0.56,0.33,12.19
12/13/2016,11:00:00,1.92,0.28,6.77,13.28,95.89,1.81,0.67,0.33,12.23
12/13/2016,11:15:00,1.91,0.28,6.79,13.26,95.72,1.8,0.62,0.36,12.22
12/13/2016,11:30:00,1.87,0.28,6.78,13.29,95.83,1.86,0.62,0.35,12.19
12/13/2016,11:45:00,1.84,0.29,6.8,13.3,95.8,1.81,0.61,0.33,12.22
12/13/2016,12:00:00,1.82,0.3,6.79,13.28,95.67,1.84,0.65,0.34,12.19
12/13/2016,12:15:00,1.79,0.29,6.78,13.28,95.53,1.86,0.58,0.32,12.23
12/13/2016,12:30:00,1.87,0.31,6.79,13.19,95.14,1.84,0.74,0.34,12.22
12/13/2016,12:45:00,1.86,0.31,6.79,13.24,95.44,1.81,0.68,0.33,12.3
12/13/2016,13:00:00,1.81,0.3,6.78,13.28,95.6,1.82,0.68,0.33,12.21
12/13/2016,13:15:00,1.83,0.31,6.81,13.27,95.57,1.85,0.62,0.32,12.22
12/13/2016,13:30:00,1.82,0.31,6.79,13.29,95.74,1.8,0.63,0.35,12.22
12/13/2016,13:45:00,1.87,0.3,6.78,13.27,95.71,1.83,0.56,0.33,12.22
12/13/2016,14:00:00,1.9,0.31,6.78,13.28,95.84,1.81,0.61,0.33,12.24
12/13/2016,14:15:00,1.94,0.31,6.78,13.25,95.74,1.85,0.53,0.32,12.24
12/13/2016,14:30:00,1.96,0.31,6.81,13.26,95.84,1.86,0.61,0.35,12.19
12/13/2016,14:45:00,2.01,0.3,6.77,13.25,95.9,1.82,0.49,0.32,12.32
12/13/2016,15:00:00,2.06,0.31,6.78,13.25,96.04,1.86,0.55,0.32,12.23
12/13/2016,15:15:00,2.04,0.31,6.78,13.24,95.95,1.81,0.51,0.31,12.24
12/13/2016,15:30:00,2.06,0.31,6.78,13.25,96.08,1.75,0.58,0.32,12.24
12/13/2016,15:45:00,2.08,0.31,6.81,13.24,96.03,1.78,0.61,0.32,12.19
12/13/2016,16:00:00,2.08,0.31,6.78,13.24,96.01,1.84,0.57,0.37,12.22
12/13/2016,16:15:00,2.07,0.31,6.78,13.25,96.05,1.79,0.65,0.35,12.19
12/13/2016,16:30:00,2.04,0.31,6.8,13.26,96.03,1.9,0.62,0.35,12.19
12/13/2016,16:45:00,2,0.31,6.77,13.25,95.87,1.77,0.68,0.35,12.19
12/13/2016,17:00:00,1.98,0.31,6.77,13.26,95.88,1.8,0.6,0.34,12.23
12/13/2016,17:15:00,1.94,0.3,6.77,13.25,95.77,1.76,0.58,0.33,12.25
12/13/2016,17:30:00,1.92,0.3,6.79,13.27,95.83,1.76,0.62,0.35,12.21
12/13/2016,17:45:00,1.91,0.31,6.77,13.26,95.73,1.75,0.59,0.34,12.28
12/13/2016,18:00:00,1.89,0.3,6.77,13.26,95.63,1.78,0.63,0.35,12.22
12/13/2016,18:15:00,1.84,0.3,6.76,13.27,95.62,1.75,0.62,0.33,12.29
12/13/2016,18:30:00,1.81,0.3,6.76,13.25,95.39,1.81,0.62,0.34,12.24
12/13/2016,18:45:00,1.8,0.3,6.77,13.26,95.42,1.79,0.63,0.34,12.22
12/13/2016,19:00:00,1.76,0.3,6.79,13.28,95.52,1.79,0.6,0.35,12.22
12/13/2016,19:15:00,1.76,0.3,6.77,13.29,95.58,1.73,0.65,0.35,12.22
12/13/2016,19:30:00,1.72,0.29,6.77,13.3,95.55,1.72,0.57,0.34,12.19
12/13/2016,19:45:00,1.73,0.3,6.77,13.3,95.53,1.73,0.58,0.34,12.19
12/13/2016,20:00:00,1.71,0.3,6.79,13.3,95.47,1.73,0.57,0.33,12.22
12/13/2016,20:15:00,1.69,0.29,6.76,13.31,95.51,1.76,0.58,0.33,12.22
12/13/2016,20:30:00,1.67,0.29,6.78,13.31,95.46,1.76,0.53,0.35,12.24
12/13/2016,20:45:00,1.66,0.29,6.78,13.32,95.48,1.75,0.62,0.34,12.22
12/13/2016,21:00:00,1.66,0.29,6.76,13.34,95.62,1.73,0.55,0.34,12.28
12/13/2016,21:15:00,1.65,0.29,6.76,13.34,95.6,1.74,0.59,0.32,12.28
12/13/2016,21:30:00,1.64,0.29,6.78,13.32,95.46,1.74,0.62,0.34,12.25
12/13/2016,21:45:00,1.65,0.29,6.75,13.36,95.76,1.72,0.62,0.34,12.27
12/13/2016,22:00:00,1.63,0.29,6.78,13.34,95.56,1.75,0.59,0.36,12.23
12/13/2016,22:15:00,1.63,0.28,6.75,13.35,95.66,1.73,0.57,0.32,12.3
12/13/2016,22:30:00,1.64,0.28,6.77,13.32,95.4,1.75,0.63,0.35,12.21
12/13/2016,22:45:00,1.61,0.28,6.77,13.35,95.59,1.7,0.61,0.34,12.19
12/13/2016,23:00:00,1.62,0.28,6.77,13.35,95.58,1.79,0.56,0.34,12.24
12/13/2016,23:15:00,1.63,0.28,6.77,13.35,95.67,1.73,0.57,0.34,12.21
12/13/2016,23:30:00,1.63,0.28,6.77,13.35,95.64,1.76,0.64,0.32,12.19
12/13/2016,23:45:00,1.63,0.28,6.75,13.37,95.78,1.73,0.63,0.36,12.24
12/14/2016,0:00:00,1.61,0.28,6.77,13.37,95.76,1.71,0.6,0.33,12.19
12/14/2016,0:15:00,1.62,0.28,6.77,13.35,95.59,1.72,0.6,0.34,12.22
12/14/2016,0:30:00,1.64,0.28,6.76,13.36,95.75,1.74,0.62,0.34,12.24
12/14/2016,0:45:00,1.63,0.28,6.75,13.36,95.68,1.73,0.55,0.33,12.24
12/14/2016,1:00:00,1.61,0.28,6.77,13.35,95.6,1.69,0.6,0.35,12.19
12/14/2016,1:15:00,1.63,0.28,6.75,13.37,95.8,1.69,0.57,0.32,12.22
12/14/2016,1:30:00,1.63,0.28,6.78,13.35,95.64,1.69,0.6,0.33,12.22
12/14/2016,1:45:00,1.63,0.28,6.75,13.36,95.68,1.72,0.58,0.32,12.27
12/14/2016,2:00:00,1.63,0.28,6.75,13.36,95.68,1.74,0.56,0.34,12.24
12/14/2016,2:15:00,1.64,0.28,6.76,13.37,95.8,1.71,0.58,0.32,12.19
12/14/2016,2:30:00,1.63,0.28,6.78,13.37,95.81,1.74,0.61,0.33,12.23
12/14/2016,2:45:00,1.64,0.28,6.78,13.38,95.85,1.72,0.61,0.34,12.22
12/14/2016,3:00:00,1.65,0.28,6.79,13.41,96.11,1.7,0.62,0.32,12.19
12/14/2016,3:15:00,1.66,0.28,6.79,13.39,96.03,1.74,0.61,0.34,12.19
12/14/2016,3:30:00,1.68,0.28,6.76,13.42,96.26,1.7,0.61,0.35,12.22
12/14/2016,3:45:00,1.69,0.28,6.76,13.41,96.19,1.74,0.58,0.33,12.27
12/14/2016,4:00:00,1.69,0.28,6.79,13.41,96.25,1.69,0.6,0.34,12.21
12/14/2016,4:15:00,1.68,0.28,6.79,13.42,96.26,1.74,0.62,0.34,12.19
12/14/2016,4:30:00,1.69,0.27,6.79,13.44,96.45,1.71,0.56,0.32,12.28
12/14/2016,4:45:00,1.7,0.28,6.79,13.42,96.33,1.69,0.7,0.34,12.21
12/14/2016,5:00:00,1.72,0.28,6.77,13.45,96.58,1.7,0.54,0.33,12.19
12/14/2016,5:15:00,1.7,0.28,6.79,13.45,96.56,1.68,0.53,0.34,12.19
12/14/2016,5:30:00,1.71,0.28,6.79,13.44,96.5,1.7,0.58,0.34,12.19
12/14/2016,5:45:00,1.73,0.28,6.8,13.44,96.51,1.69,0.6,0.34,12.21
12/14/2016,6:00:00,1.7,0.28,6.79,13.47,96.68,1.69,0.57,0.32,12.3
12/14/2016,6:15:00,1.71,0.28,6.77,13.49,96.84,1.67,0.61,0.32,12.27
12/14/2016,6:30:00,1.71,0.28,6.77,13.48,96.77,1.69,0.62,0.34,12.28
12/14/2016,6:45:00,1.7,0.28,6.8,13.47,96.67,1.7,0.61,0.34,12.26
12/14/2016,7:00:00,1.68,0.28,6.8,13.48,96.68,1.7,0.57,0.34,12.19
12/14/2016,7:15:00,1.66,0.27,6.8,13.49,96.71,1.69,0.64,0.36,12.24
12/14/2016,7:30:00,1.65,0.27,6.8,13.48,96.62,1.67,0.63,0.32,12.23
12/14/2016,7:45:00,1.63,0.27,6.8,13.49,96.66,1.69,0.56,0.32,12.19
12/14/2016,8:00:00,1.61,0.27,6.79,13.49,96.55,1.8,0.62,0.33,12.19
12/14/2016,8:15:00,1.6,0.27,6.8,13.49,96.55,1.76,0.64,0.34,12.22
12/14/2016,8:30:00,1.6,0.27,6.78,13.5,96.63,1.74,0.66,0.35,12.27
12/14/2016,8:45:00,1.58,0.27,6.81,13.49,96.53,1.7,0.59,0.34,12.19
12/14/2016,9:00:00,1.57,0.27,6.8,13.49,96.49,1.71,0.57,0.32,12.21
12/14/2016,9:15:00,1.57,0.27,6.77,13.49,96.44,1.67,0.66,0.33,12.22
12/14/2016,9:30:00,1.56,0.27,6.8,13.48,96.38,1.68,0.6,0.34,12.19
12/14/2016,9:45:00,1.57,0.27,6.78,13.48,96.38,1.69,0.54,0.34,12.22
12/14/2016,10:00:00,1.56,0.27,6.78,13.49,96.46,1.75,0.58,0.35,12.24
12/14/2016,10:15:00,1.54,0.26,6.8,13.49,96.36,1.83,0.54,0.35,12.19
12/14/2016,10:30:00,1.55,0.26,6.79,13.49,96.42,1.69,0.62,0.34,12.23
12/14/2016,10:45:00,1.58,0.26,6.77,13.45,96.23,1.75,0.55,0.33,12.24
12/14/2016,11:00:00,1.58,0.26,6.77,13.47,96.38,2.04,0.57,0.34,12.21
12/14/2016,11:15:00,1.57,0.26,6.8,13.45,96.19,1.81,0.64,0.34,12.24
12/14/2016,11:30:00,1.58,0.26,6.8,13.45,96.22,1.79,0.55,0.33,12.22
12/14/2016,11:45:00,1.59,0.26,6.79,13.44,96.2,1.74,0.52,0.33,12.19
12/14/2016,12:00:00,1.61,0.26,6.8,13.46,96.33,1.77,0.63,0.33,12.22
